best_epoch,best_loss,final_epoch,patience,module,module__num_units,module__activation,optimizer,lr
500,0.0739743597121181,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0005
500,0.0526581284220461,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0005
500,0.1504590590855354,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0005
500,0.1669217337745829,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0005
500,0.1293411533802805,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0005
500,0.0687455970959596,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0005
500,0.0711750389042914,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0005
497,0.0455924882318133,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0005
500,0.1440022380184344,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0005
500,0.1661607627997887,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0005
500,0.1187108658348701,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0005
500,0.0633125171621772,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0005
500,0.0620839411886014,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0005
500,0.0424276976240568,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0005
500,0.1479803614274938,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0005
500,0.1726304221253262,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0005
500,0.1360081479389274,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0005
495,0.0599130755088654,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0005
497,0.061121148269589,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0005
499,0.0406233990083755,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0005
500,0.1497474845422914,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0005
500,0.1756238382076494,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0005
500,0.1334915597289063,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0005
499,0.0576003872185221,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0005
499,0.0579588317818527,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0005
500,0.0367449576691815,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0005
500,0.1534643298131872,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0005
500,0.1770967498963354,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0005
500,0.1292367482161645,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0005
500,0.0772463308331191,500,100,SimpleNeuralNet,10,ReLU,Adam,0.0001
500,0.0876537087069939,500,100,SimpleNeuralNet,10,ReLU,Adam,0.0001
500,0.0517499340212929,500,100,SimpleNeuralNet,10,ReLU,Adam,0.0001
500,0.130755216951905,500,100,SimpleNeuralNet,10,ReLU,SGD,0.0001
500,0.1522465234406406,500,100,SimpleNeuralNet,10,ReLU,SGD,0.0001
500,0.1133604488691531,500,100,SimpleNeuralNet,10,ReLU,SGD,0.0001
500,0.070558953055621,500,100,SimpleNeuralNet,15,ReLU,Adam,0.0001
500,0.070757441634541,500,100,SimpleNeuralNet,15,ReLU,Adam,0.0001
500,0.0536571259505583,500,100,SimpleNeuralNet,15,ReLU,Adam,0.0001
500,0.1225083483287581,500,100,SimpleNeuralNet,15,ReLU,SGD,0.0001
500,0.1451962865252832,500,100,SimpleNeuralNet,15,ReLU,SGD,0.0001
500,0.1059599249433204,500,100,SimpleNeuralNet,15,ReLU,SGD,0.0001
500,0.0663907773729118,500,100,SimpleNeuralNet,20,ReLU,Adam,0.0001
500,0.0711366429678161,500,100,SimpleNeuralNet,20,ReLU,Adam,0.0001
498,0.0447254271866506,500,100,SimpleNeuralNet,20,ReLU,Adam,0.0001
500,0.1272516612233317,500,100,SimpleNeuralNet,20,ReLU,SGD,0.0001
500,0.1527534991877775,500,100,SimpleNeuralNet,20,ReLU,SGD,0.0001
500,0.1054464863721825,500,100,SimpleNeuralNet,20,ReLU,SGD,0.0001
500,0.0617632969573469,500,100,SimpleNeuralNet,25,ReLU,Adam,0.0001
500,0.0664919916719076,500,100,SimpleNeuralNet,25,ReLU,Adam,0.0001
499,0.0448373768017077,500,100,SimpleNeuralNet,25,ReLU,Adam,0.0001
500,0.1192537742608022,500,100,SimpleNeuralNet,25,ReLU,SGD,0.0001
500,0.1433291415882049,500,100,SimpleNeuralNet,25,ReLU,SGD,0.0001
500,0.1009570556248252,500,100,SimpleNeuralNet,25,ReLU,SGD,0.0001
498,0.0609869135358557,500,100,SimpleNeuralNet,30,ReLU,Adam,0.0001
500,0.0634908176873622,500,100,SimpleNeuralNet,30,ReLU,Adam,0.0001
499,0.0412425336293967,500,100,SimpleNeuralNet,30,ReLU,Adam,0.0001
500,0.1175531269433347,500,100,SimpleNeuralNet,30,ReLU,SGD,0.0001
500,0.1421457345119264,500,100,SimpleNeuralNet,30,ReLU,SGD,0.0001
500,0.1055940515159996,500,100,SimpleNeuralNet,30,ReLU,SGD,0.0001
500,0.0787101547126001,500,100,SimpleNeuralNet,10,Tanh,Adam,0.0001
500,0.0841111206026276,500,100,SimpleNeuralNet,10,Tanh,Adam,0.0001
500,0.0560212222930179,500,100,SimpleNeuralNet,10,Tanh,Adam,0.0001
500,0.146513522087184,500,100,SimpleNeuralNet,10,Tanh,SGD,0.0001
500,0.1705627724230225,500,100,SimpleNeuralNet,10,Tanh,SGD,0.0001
500,0.1186190500775314,500,100,SimpleNeuralNet,10,Tanh,SGD,0.0001
500,0.0715590525158809,500,100,SimpleNeuralNet,15,Tanh,Adam,0.0001
499,0.0739875938311446,500,100,SimpleNeuralNet,15,Tanh,Adam,0.0001
500,0.0506993706433663,500,100,SimpleNeuralNet,15,Tanh,Adam,0.0001
500,0.1536984058870406,500,100,SimpleNeuralNet,15,Tanh,SGD,0.0001
500,0.1706544979865075,500,100,SimpleNeuralNet,15,Tanh,SGD,0.0001
500,0.1185425031291564,500,100,SimpleNeuralNet,15,Tanh,SGD,0.0001
500,0.0673378679478501,500,100,SimpleNeuralNet,20,Tanh,Adam,0.0001
500,0.0697779864406144,500,100,SimpleNeuralNet,20,Tanh,Adam,0.0001
500,0.0500142544334897,500,100,SimpleNeuralNet,20,Tanh,Adam,0.0001
500,0.1498154927057207,500,100,SimpleNeuralNet,20,Tanh,SGD,0.0001
500,0.1698474948448913,500,100,SimpleNeuralNet,20,Tanh,SGD,0.0001
500,0.1157176282424315,500,100,SimpleNeuralNet,20,Tanh,SGD,0.0001
499,0.0636587410722263,500,100,SimpleNeuralNet,25,Tanh,Adam,0.0001
500,0.065813410231973,500,100,SimpleNeuralNet,25,Tanh,Adam,0.0001
500,0.044790478853381,500,100,SimpleNeuralNet,25,Tanh,Adam,0.0001
500,0.1444607307208623,500,100,SimpleNeuralNet,25,Tanh,SGD,0.0001
500,0.1711451179681477,500,100,SimpleNeuralNet,25,Tanh,SGD,0.0001
500,0.1190967093112264,500,100,SimpleNeuralNet,25,Tanh,SGD,0.0001
500,0.0632528914529121,500,100,SimpleNeuralNet,30,Tanh,Adam,0.0001
500,0.0657939346032415,500,100,SimpleNeuralNet,30,Tanh,Adam,0.0001
500,0.0441735620096976,500,100,SimpleNeuralNet,30,Tanh,Adam,0.0001
500,0.1521224980108628,500,100,SimpleNeuralNet,30,Tanh,SGD,0.0001
500,0.1695643541071973,500,100,SimpleNeuralNet,30,Tanh,SGD,0.0001
500,0.1180724086156197,500,100,SimpleNeuralNet,30,Tanh,SGD,0.0001
500,0.0863346641721746,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0001
500,0.0937258983971252,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0001
500,0.0691837150384775,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.0001
500,0.2034627785539388,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0001
500,0.1977613402729676,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0001
500,0.1524512212451849,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.0001
500,0.0795956257996843,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0001
500,0.0870232827241868,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0001
500,0.0605215840589733,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.0001
500,0.1942354788894629,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0001
500,0.1934114559260484,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0001
500,0.1659748297124607,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.0001
500,0.0749712016540614,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0001
500,0.08265697281895,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0001
500,0.0571884401810889,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.0001
500,0.193302749313353,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0001
500,0.1941021824407434,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0001
500,0.1622515276872514,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.0001
500,0.0727710907658154,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0001
500,0.0768398836700601,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0001
500,0.0567550557587198,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.0001
500,0.1949862906756872,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0001
500,0.1889586033917776,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0001
500,0.1615963158190289,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.0001
500,0.0732306540320069,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0001
500,0.074951993987352,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0001
500,0.0527955445417103,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.0001
500,0.1945047833334928,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0001
500,0.1939342721232575,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0001
500,0.1585846632323193,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.0001
332,0.0731870098868997,432,100,SimpleNeuralNet,10,ReLU,SGD,0.1
3,0.0008839538332482,103,100,SimpleNeuralNet,10,ReLU,Adam,0.1
3,0.0009183027047914,103,100,SimpleNeuralNet,10,ReLU,Adam,0.1
3,7.719067027518458e-05,103,100,SimpleNeuralNet,10,ReLU,Adam,0.1
492,0.0007867497698466,500,100,SimpleNeuralNet,10,ReLU,SGD,0.1
496,0.0007497623223473,500,100,SimpleNeuralNet,10,ReLU,SGD,0.1
500,7.551924710590362e-05,500,100,SimpleNeuralNet,10,ReLU,SGD,0.1
2,0.0008904289911772,102,100,SimpleNeuralNet,15,ReLU,Adam,0.1
3,0.0009021888561139,103,100,SimpleNeuralNet,15,ReLU,Adam,0.1
4,7.669557434247631e-05,104,100,SimpleNeuralNet,15,ReLU,Adam,0.1
487,0.0007639658758422,500,100,SimpleNeuralNet,15,ReLU,SGD,0.1
466,0.0007459876650123,500,100,SimpleNeuralNet,15,ReLU,SGD,0.1
499,7.606763891774891e-05,500,100,SimpleNeuralNet,15,ReLU,SGD,0.1
3,0.0008973757881533,103,100,SimpleNeuralNet,20,ReLU,Adam,0.1
3,0.000825957321328,103,100,SimpleNeuralNet,20,ReLU,Adam,0.1
5,7.512815475894436e-05,105,100,SimpleNeuralNet,20,ReLU,Adam,0.1
499,0.0007595528782778,500,100,SimpleNeuralNet,20,ReLU,SGD,0.1
498,0.0007230264718561,500,100,SimpleNeuralNet,20,ReLU,SGD,0.1
495,7.638940314953074e-05,500,100,SimpleNeuralNet,20,ReLU,SGD,0.1
5,0.0008482125844666,105,100,SimpleNeuralNet,25,ReLU,Adam,0.1
4,0.0008371134382523,104,100,SimpleNeuralNet,25,ReLU,Adam,0.1
3,7.531895974654444e-05,103,100,SimpleNeuralNet,25,ReLU,Adam,0.1
439,0.0007631155467539,500,100,SimpleNeuralNet,25,ReLU,SGD,0.1
499,0.0007236294586591,500,100,SimpleNeuralNet,25,ReLU,SGD,0.1
495,7.39123472384075e-05,500,100,SimpleNeuralNet,25,ReLU,SGD,0.1
3,0.0009497083538262,103,100,SimpleNeuralNet,30,ReLU,Adam,0.1
2,0.0008716751602084,102,100,SimpleNeuralNet,30,ReLU,Adam,0.1
10,7.451303535872819e-05,110,100,SimpleNeuralNet,30,ReLU,Adam,0.1
494,0.000754358545099,500,100,SimpleNeuralNet,30,ReLU,SGD,0.1
499,0.0007396530145216,500,100,SimpleNeuralNet,30,ReLU,SGD,0.1
499,7.28520675509164e-05,500,100,SimpleNeuralNet,30,ReLU,SGD,0.1
7,0.0009644773175758,107,100,SimpleNeuralNet,10,Tanh,Adam,0.1
7,0.0009413480626866,107,100,SimpleNeuralNet,10,Tanh,Adam,0.1
10,9.462009444310356e-05,110,100,SimpleNeuralNet,10,Tanh,Adam,0.1
498,0.0008080605388556,500,100,SimpleNeuralNet,10,Tanh,SGD,0.1
500,0.0007881938745179,500,100,SimpleNeuralNet,10,Tanh,SGD,0.1
499,7.191896768387353e-05,500,100,SimpleNeuralNet,10,Tanh,SGD,0.1
6,0.0008969723507062,106,100,SimpleNeuralNet,15,Tanh,Adam,0.1
4,0.0009474329866168,104,100,SimpleNeuralNet,15,Tanh,Adam,0.1
14,9.066444736648736e-05,114,100,SimpleNeuralNet,15,Tanh,Adam,0.1
496,0.0008040112084239,500,100,SimpleNeuralNet,15,Tanh,SGD,0.1
493,0.0007790568384833,500,100,SimpleNeuralNet,15,Tanh,SGD,0.1
498,7.634371456765839e-05,500,100,SimpleNeuralNet,15,Tanh,SGD,0.1
8,0.0008781060883192,108,100,SimpleNeuralNet,20,Tanh,Adam,0.1
9,0.000946433426182,109,100,SimpleNeuralNet,20,Tanh,Adam,0.1
19,8.894645714623165e-05,119,100,SimpleNeuralNet,20,Tanh,Adam,0.1
498,0.0008045608881127,500,100,SimpleNeuralNet,20,Tanh,SGD,0.1
493,0.0007788695294204,500,100,SimpleNeuralNet,20,Tanh,SGD,0.1
498,7.458152204755374e-05,500,100,SimpleNeuralNet,20,Tanh,SGD,0.1
7,0.0010238760513368,107,100,SimpleNeuralNet,25,Tanh,Adam,0.1
10,0.0008622374261144,110,100,SimpleNeuralNet,25,Tanh,Adam,0.1
16,9.23590994405072e-05,116,100,SimpleNeuralNet,25,Tanh,Adam,0.1
499,0.0007788998881763,500,100,SimpleNeuralNet,25,Tanh,SGD,0.1
481,0.0007790847940658,500,100,SimpleNeuralNet,25,Tanh,SGD,0.1
490,7.484701091934495e-05,500,100,SimpleNeuralNet,25,Tanh,SGD,0.1
7,0.0009476014628934,107,100,SimpleNeuralNet,30,Tanh,Adam,0.1
10,0.0008826996579766,110,100,SimpleNeuralNet,30,Tanh,Adam,0.1
19,8.991636180407606e-05,119,100,SimpleNeuralNet,30,Tanh,Adam,0.1
494,0.0007831347007209,500,100,SimpleNeuralNet,30,Tanh,SGD,0.1
490,0.0007816543691208,500,100,SimpleNeuralNet,30,Tanh,SGD,0.1
500,7.621185067054421e-05,500,100,SimpleNeuralNet,30,Tanh,SGD,0.1
264,0.000789561642478,364,100,SimpleNeuralNet,10,Sigmoid,Adam,0.1
75,0.0008309437161089,175,100,SimpleNeuralNet,10,Sigmoid,Adam,0.1
19,7.974727255095532e-05,119,100,SimpleNeuralNet,10,Sigmoid,Adam,0.1
499,0.0008629973590766,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.1
500,0.0008493340941931,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.1
500,8.336482494313919e-05,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.1
100,0.0008147648807243,200,100,SimpleNeuralNet,15,Sigmoid,Adam,0.1
97,0.0008285321909875,197,100,SimpleNeuralNet,15,Sigmoid,Adam,0.1
4,8.206210411308454e-05,104,100,SimpleNeuralNet,15,Sigmoid,Adam,0.1
490,0.000832239335494,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.1
498,0.0008078127180973,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.1
500,8.138401961917593e-05,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.1
79,0.0007966405473445,179,100,SimpleNeuralNet,20,Sigmoid,Adam,0.1
37,0.000837898370304,137,100,SimpleNeuralNet,20,Sigmoid,Adam,0.1
63,8.068348588096979e-05,163,100,SimpleNeuralNet,20,Sigmoid,Adam,0.1
494,0.0008192453410024,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.1
478,0.0008010373780931,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.1
488,7.747595626638273e-05,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.1
4,0.0008435411774211,104,100,SimpleNeuralNet,25,Sigmoid,Adam,0.1
76,0.0008368278771825,176,100,SimpleNeuralNet,25,Sigmoid,Adam,0.1
38,7.961558339729532e-05,138,100,SimpleNeuralNet,25,Sigmoid,Adam,0.1
494,0.0008322669399483,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.1
492,0.000808762347914,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.1
496,7.861546589631157e-05,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.1
61,0.0008183703121576,161,100,SimpleNeuralNet,30,Sigmoid,Adam,0.1
60,0.0008312906942372,160,100,SimpleNeuralNet,30,Sigmoid,Adam,0.1
101,7.84699924601678e-05,201,100,SimpleNeuralNet,30,Sigmoid,Adam,0.1
494,0.0008427719499332,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.1
388,0.0008172849816621,488,100,SimpleNeuralNet,30,Sigmoid,SGD,0.1
465,7.80857973567947e-05,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.1
211,0.0007406369915427,311,100,SimpleNeuralNet,10,ReLU,Adam,0.01
201,0.0007664619797018,301,100,SimpleNeuralNet,10,ReLU,Adam,0.01
177,6.633629377569523e-05,277,100,SimpleNeuralNet,10,ReLU,Adam,0.01
500,0.00081171231299,500,100,SimpleNeuralNet,10,ReLU,SGD,0.01
500,0.0007811276222577,500,100,SimpleNeuralNet,10,ReLU,SGD,0.01
500,8.544018655426419e-05,500,100,SimpleNeuralNet,10,ReLU,SGD,0.01
23,0.0007509038482356,123,100,SimpleNeuralNet,15,ReLU,Adam,0.01
114,0.0007363970199815,214,100,SimpleNeuralNet,15,ReLU,Adam,0.01
226,6.6111409849874e-05,326,100,SimpleNeuralNet,15,ReLU,Adam,0.01
500,0.0009084799535838,500,100,SimpleNeuralNet,15,ReLU,SGD,0.01
499,0.0007733745837517,500,100,SimpleNeuralNet,15,ReLU,SGD,0.01
500,8.050861931199903e-05,500,100,SimpleNeuralNet,15,ReLU,SGD,0.01
137,0.0007554136832074,237,100,SimpleNeuralNet,20,ReLU,Adam,0.01
143,0.0007349302871425,243,100,SimpleNeuralNet,20,ReLU,Adam,0.01
133,6.642718554097662e-05,233,100,SimpleNeuralNet,20,ReLU,Adam,0.01
500,0.0008481048951985,500,100,SimpleNeuralNet,20,ReLU,SGD,0.01
499,0.0007877261759181,500,100,SimpleNeuralNet,20,ReLU,SGD,0.01
500,7.602403164020007e-05,500,100,SimpleNeuralNet,20,ReLU,SGD,0.01
76,0.000758128483247,176,100,SimpleNeuralNet,25,ReLU,Adam,0.01
37,0.0007183173230347,137,100,SimpleNeuralNet,25,ReLU,Adam,0.01
350,6.6185594164502e-05,450,100,SimpleNeuralNet,25,ReLU,Adam,0.01
500,0.0008702944985542,500,100,SimpleNeuralNet,25,ReLU,SGD,0.01
500,0.0007909462597578,500,100,SimpleNeuralNet,25,ReLU,SGD,0.01
500,7.996954227590725e-05,500,100,SimpleNeuralNet,25,ReLU,SGD,0.01
120,0.0007608350706228,220,100,SimpleNeuralNet,30,ReLU,Adam,0.01
157,0.0007371232238588,257,100,SimpleNeuralNet,30,ReLU,Adam,0.01
350,6.597271880909334e-05,450,100,SimpleNeuralNet,30,ReLU,Adam,0.01
500,0.0008241833734328,500,100,SimpleNeuralNet,30,ReLU,SGD,0.01
500,0.0008421446783686,500,100,SimpleNeuralNet,30,ReLU,SGD,0.01
499,7.785867385433932e-05,500,100,SimpleNeuralNet,30,ReLU,SGD,0.01
457,0.0007553127137552,500,100,SimpleNeuralNet,10,Tanh,Adam,0.01
217,0.0007142105353704,317,100,SimpleNeuralNet,10,Tanh,Adam,0.01
368,6.555936954989001e-05,468,100,SimpleNeuralNet,10,Tanh,Adam,0.01
500,0.0009867851554818,500,100,SimpleNeuralNet,10,Tanh,SGD,0.01
500,0.0008446844629326,500,100,SimpleNeuralNet,10,Tanh,SGD,0.01
338,8.3218757837597e-05,438,100,SimpleNeuralNet,10,Tanh,SGD,0.01
391,0.0007324505336446,491,100,SimpleNeuralNet,15,Tanh,Adam,0.01
221,0.0006926258106605,321,100,SimpleNeuralNet,15,Tanh,Adam,0.01
249,6.627707475962974e-05,349,100,SimpleNeuralNet,15,Tanh,Adam,0.01
500,0.0009228089851308,500,100,SimpleNeuralNet,15,Tanh,SGD,0.01
500,0.000845178126226,500,100,SimpleNeuralNet,15,Tanh,SGD,0.01
500,8.25555552323158e-05,500,100,SimpleNeuralNet,15,Tanh,SGD,0.01
454,0.0007346660889927,500,100,SimpleNeuralNet,20,Tanh,Adam,0.01
492,0.0006964532338048,500,100,SimpleNeuralNet,20,Tanh,Adam,0.01
465,6.511001339766075e-05,500,100,SimpleNeuralNet,20,Tanh,Adam,0.01
500,0.0008834526380605,500,100,SimpleNeuralNet,20,Tanh,SGD,0.01
500,0.0009006132999257,500,100,SimpleNeuralNet,20,Tanh,SGD,0.01
492,8.063102989245092e-05,500,100,SimpleNeuralNet,20,Tanh,SGD,0.01
195,0.0007300921265265,295,100,SimpleNeuralNet,25,Tanh,Adam,0.01
422,0.000699948679135,500,100,SimpleNeuralNet,25,Tanh,Adam,0.01
200,6.608903370559529e-05,300,100,SimpleNeuralNet,25,Tanh,Adam,0.01
500,0.0008502453783139,500,100,SimpleNeuralNet,25,Tanh,SGD,0.01
500,0.0008711076051305,500,100,SimpleNeuralNet,25,Tanh,SGD,0.01
498,8.007856913587022e-05,500,100,SimpleNeuralNet,25,Tanh,SGD,0.01
282,0.0007352363286127,382,100,SimpleNeuralNet,30,Tanh,Adam,0.01
500,0.0006733300234395,500,100,SimpleNeuralNet,30,Tanh,Adam,0.01
130,6.696051013228003e-05,230,100,SimpleNeuralNet,30,Tanh,Adam,0.01
500,0.0008741635144937,500,100,SimpleNeuralNet,30,Tanh,SGD,0.01
500,0.0008662630568657,500,100,SimpleNeuralNet,30,Tanh,SGD,0.01
500,7.97096473136168e-05,500,100,SimpleNeuralNet,30,Tanh,SGD,0.01
478,0.000689242552958,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.01
495,0.0006287610751398,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.01
489,5.948908477418053e-05,500,100,SimpleNeuralNet,10,Sigmoid,Adam,0.01
500,0.0011109522644709,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.01
500,0.001114308605526,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.01
499,8.451010985915827e-05,500,100,SimpleNeuralNet,10,Sigmoid,SGD,0.01
460,0.0006547016027076,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.01
488,0.0006773558089678,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.01
485,5.684555666106326e-05,500,100,SimpleNeuralNet,15,Sigmoid,Adam,0.01
500,0.0011446221062564,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.01
498,0.0011099378601592,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.01
499,8.654900570653124e-05,500,100,SimpleNeuralNet,15,Sigmoid,SGD,0.01
492,0.0006582971063681,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.01
498,0.000637797266217,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.01
500,5.456283248794908e-05,500,100,SimpleNeuralNet,20,Sigmoid,Adam,0.01
499,0.0011437803269721,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.01
500,0.0010631403115453,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.01
500,8.551842425669048e-05,500,100,SimpleNeuralNet,20,Sigmoid,SGD,0.01
490,0.0006366115548131,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.01
499,0.0006093698207645,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.01
492,5.663825168349854e-05,500,100,SimpleNeuralNet,25,Sigmoid,Adam,0.01
499,0.0011715225223047,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.01
500,0.001094276741712,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.01
500,8.628227809621203e-05,500,100,SimpleNeuralNet,25,Sigmoid,SGD,0.01
483,0.0006420047513722,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.01
497,0.0006278388098667,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.01
500,5.661778916540652e-05,500,100,SimpleNeuralNet,30,Sigmoid,Adam,0.01
500,0.0011303515034011,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
495,0.0011062693195808,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
500,8.41374772005e-05,500,100,SimpleNeuralNet,30,Sigmoid,SGD,0.01
500,0.0006738299041909,500,100,SimpleNeuralNet,10,ReLU,Adam,0.001
382,0.000643672836718,482,100,SimpleNeuralNet,10,ReLU,Adam,0.001
185,5.52904849141809e-05,285,100,SimpleNeuralNet,10,ReLU,Adam,0.001
500,0.001239410881471,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
500,0.0011068688190312,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
500,0.0001109049998191,500,100,SimpleNeuralNet,10,ReLU,SGD,0.001
427,0.0006755335523944,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
484,0.0006380369437774,500,100,SimpleNeuralNet,15,ReLU,Adam,0.001
188,5.50114214998515e-05,288,100,SimpleNeuralNet,15,ReLU,Adam,0.001
500,0.0010538398575646,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
500,0.001105663655034,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
500,9.62373815621914e-05,500,100,SimpleNeuralNet,15,ReLU,SGD,0.001
491,0.0006758549987457,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
456,0.0006434143964652,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
467,4.357181796486499e-05,500,100,SimpleNeuralNet,20,ReLU,Adam,0.001
500,0.0009825147815258,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
500,0.0009655934045104,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
500,0.0001063321194785,500,100,SimpleNeuralNet,20,ReLU,SGD,0.001
485,0.0006424123350711,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
485,0.0006569930129846,500,100,SimpleNeuralNet,25,ReLU,Adam,0.001
163,4.98389161318596e-05,263,100,SimpleNeuralNet,25,ReLU,Adam,0.001
500,0.0010578069172416,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
500,0.0009535759747479,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
500,0.0001244248370879,500,100,SimpleNeuralNet,25,ReLU,SGD,0.001
496,0.000650879358481,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
497,0.0006259435169587,500,100,SimpleNeuralNet,30,ReLU,Adam,0.001
289,4.5387813037743126e-05,389,100,SimpleNeuralNet,30,ReLU,Adam,0.001
500,0.000995739877826,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
500,0.0009719305821934,500,100,SimpleNeuralNet,30,ReLU,SGD,0.001
